experiment_id,model_version,control_mode,baseline_policy,seed,num_nodes,scenario,duration_s,sync_messages,radio_active_time_s,radio_active_time_mean_per_node_s,estimated_energy_j,violation_events,violation_time_steps,affected_nodes,violation_rate_pct,mean_psm,median_psm,min_psm,p5_psm,negative_psm_frequency_pct,state_transitions,state_counts,beacon_count_estimated,pssp_count,prap_count,radio_wakeup_events_estimated,mean_sync_interval_ms,mean_tx_power_pct,mean_battery_percent,max_pe,mean_pe,mean_pt,control_action_count,invariant_violations,strategy
EXP-STA-50N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,50,Scenario A: Stable,300.0,9535,223.23200000000006,4.464640000000001,226.87779999999822,0,15050,0,0.0,33.611399820440965,33.91295225677678,2.6928741079694873,16.73905827678461,0.0,75,"{'RELAXED': 20, 'NOMINAL': 22, 'ELEVATED': 8}",222933.33333330494,15000,15050,55974.0,1296.2292358803986,41.06777408637874,91.08648880000048,60.23870416028189,29.133100179559037,62.744499999999995,75,0,proposed
EXP-STA-50N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,50,Scenario A: Stable,300.0,9958,236.28799999999998,4.725759999999999,235.69719999999793,44,15050,2,0.29235880398671094,32.797767874497595,33.4606397138659,-2.4717895131992265,11.803677062512829,0.29235880398671094,91,"{'NOMINAL': 27, 'RELAXED': 18, 'ELEVATED': 5}",230818.33333330724,15000,15050,59236.0,1230.2458471760797,43.25980066445183,90.92721120000037,57.13672379675596,29.946732125502404,62.744499999999995,91,0,proposed
EXP-STA-50N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,50,Scenario A: Stable,300.0,9030,203.29600000000008,4.065920000000002,215.45039999999835,0,15050,0,0.0,35.91243944042648,35.96781834758283,4.94670255918745,15.840774481818467,0.0,92,"{'NOMINAL': 26, 'ELEVATED': 7, 'RELAXED': 17}",211303.33333331134,15000,15050,50980.0,1421.0714285714287,37.8046511627907,91.74019840000061,51.75194221384274,26.832060559573513,62.744499999999995,92,0,proposed
EXP-MOD-50N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,11,15050,2,0.07308970099667773,36.70278595418539,38.14196482302921,-2.2639019870929786,14.665982090799531,0.07308970099667773,96,"{'RELAXED': 13, 'NOMINAL': 31, 'ELEVATED': 6}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.02199999999989,63.637069649842154,30.523464045814617,67.22625,96,0,baseline
EXP-MOD-50N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,39.224784815773056,39.357307496138425,5.011519229682406,19.183405787350058,0.0,109,"{'NOMINAL': 26, 'ELEVATED': 2, 'RELAXED': 22}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.37399999999991,61.1384807703176,28.001465184226948,67.22625,109,0,baseline
EXP-MOD-50N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,14,15050,1,0.09302325581395349,38.141983238618174,38.95256287687535,-1.1640256913569118,18.19437350224171,0.09302325581395349,87,"{'RELAXED': 20, 'NOMINAL': 24, 'ELEVATED': 6}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.6159999999999,56.88182648791197,29.08426676138183,67.22625,87,0,baseline
EXP-MOD-50N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,37.02665821545057,37.223258478654174,2.324660465764218,15.80176368775483,0.0,94,"{'NOMINAL': 25, 'RELAXED': 18, 'ELEVATED': 7}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.33799999999991,61.57508116968795,30.199591784549433,67.22625,94,0,baseline
EXP-MOD-50N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,35.727475710136794,35.430056996158825,4.133477454798054,16.01580177943452,0.0,89,"{'NOMINAL': 27, 'RELAXED': 17, 'ELEVATED': 6}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.6919999999999,57.23757186237377,31.498774289863213,67.22625,89,0,baseline
EXP-MOD-50N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,37.62653014809301,38.85496360494325,0.27863022199159104,16.224834312206266,0.0,91,"{'RELAXED': 16, 'NOMINAL': 30, 'ELEVATED': 4}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.6179999999999,57.2186537376942,29.59971985190699,67.22625,91,0,baseline
EXP-MOD-50N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,9,15050,1,0.05980066445182724,38.87478658447723,39.47073311586314,-1.9714783640252378,20.119656753256507,0.05980066445182724,89,"{'RELAXED': 19, 'NOMINAL': 28, 'ELEVATED': 3}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,92.6719999999999,57.09647836402524,28.351463415522776,67.22625,89,0,baseline
EXP-MOD-50N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,36.843341872485986,36.59831277112377,5.942577897889791,20.500328052806452,0.0,100,"{'RELAXED': 18, 'NOMINAL': 30, 'ELEVATED': 2}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.7579999999999,64.21691327935142,30.382908127514018,67.22625,100,0,baseline
EXP-MOD-50N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,36.216999737503684,36.4978072077468,7.91632537355877,17.416132647565114,0.0,108,"{'NOMINAL': 31, 'RELAXED': 15, 'ELEVATED': 4}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.63399999999989,60.790556297782004,31.00925026249632,67.22625,108,0,baseline
EXP-MOD-50N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,50,Scenario B: Moderate,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,38.1326812652765,37.40731219047004,7.51982986934334,18.78151460170869,0.0,101,"{'NOMINAL': 29, 'ELEVATED': 4, 'RELAXED': 17}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.3659999999999,54.285799987897136,29.093568734723497,67.22625,101,0,baseline
EXP-MOD-50N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,50,Scenario B: Moderate,300.0,9463,233.96800000000007,4.679360000000002,228.4129999999982,76,15050,1,0.5049833887043189,35.92474552535611,36.84898409837295,-6.172799494466773,14.514561525246124,0.5049833887043189,109,"{'RELAXED': 14, 'NOMINAL': 31, 'ELEVATED': 4, 'IMMEDIATE': 1}",226059.99999997148,15000,15050,58646.0,1272.863122923588,41.66312292358804,91.34434800000045,63.637069649842154,31.3015044746439,67.22625,109,0,proposed
EXP-MOD-50N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,50,Scenario B: Moderate,300.0,9163,204.79200000000014,4.095840000000003,217.2437999999983,0,15050,0,0.0,38.637663278384466,38.24350481115061,4.26263849351173,19.419153443704143,0.0,105,"{'NOMINAL': 32, 'RELAXED': 17, 'ELEVATED': 1}",215039.9999999712,15000,15050,51352.0,1358.93853820598,39.02857142857143,91.74102480000052,61.1384807703176,28.58858672161554,67.22625,105,0,proposed
EXP-MOD-50N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,50,Scenario B: Moderate,300.0,9415,204.06400000000008,4.081280000000001,221.19659999999806,8,15050,1,0.053156146179401995,37.855424652253944,38.8460424613968,-0.9748937844374979,18.257303850757054,0.053156146179401995,96,"{'RELAXED': 18, 'NOMINAL': 27, 'ELEVATED': 5}",212761.66666665475,15000,15050,51162.0,1394.5049833887044,38.27707641196013,91.96721360000058,56.0998937844375,29.37082534774606,67.22625,96,0,proposed
EXP-MOD-50N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,50,Scenario B: Moderate,300.0,9667,222.05600000000004,4.441120000000001,228.52139999999804,0,15050,0,0.0,36.762390697184756,37.29175662883067,2.6555439100465605,15.340877911350885,0.0,125,"{'NOMINAL': 26, 'RELAXED': 18, 'ELEVATED': 6}",222859.9999999808,15000,15050,55672.0,1307.2674418604652,41.08571428571429,91.65991440000047,58.28845409326192,30.46385930281525,67.22625,125,0,proposed
EXP-MOD-50N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,50,Scenario B: Moderate,300.0,9936,228.69600000000017,4.573920000000004,233.2103999999978,0,15050,0,0.0,35.525227446656146,35.41614534798657,4.133477454798054,16.17924184490931,0.0,86,"{'NOMINAL': 28, 'ELEVATED': 6, 'RELAXED': 16}",230396.6666666341,15000,15050,57338.0,1233.0,43.42392026578073,91.99515840000032,57.379587639815504,31.701022553343858,67.22625,86,0,proposed
EXP-MOD-50N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,50,Scenario B: Moderate,300.0,9353,215.28000000000014,4.305600000000003,222.1829999999983,0,15050,0,0.0,36.9616438125621,37.90677660506503,2.269322415057097,16.89026121115816,0.0,93,"{'RELAXED': 15, 'NOMINAL': 30, 'ELEVATED': 5}",220756.6666666414,15000,15050,53970.0,1289.093023255814,40.609302325581396,90.96526800000046,57.246260538723135,30.2646061874379,67.22625,93,0,proposed
EXP-MOD-50N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,50,Scenario B: Moderate,300.0,8822,190.58400000000012,3.811680000000002,209.87559999999846,8,15050,1,0.053156146179401995,39.764381067318084,40.06662983095123,-2.1299568595970015,20.241629828830924,0.053156146179401995,94,"{'RELAXED': 18, 'NOMINAL': 29, 'ELEVATED': 3}",203878.3333333203,15000,15050,47788.0,1446.8239202657808,35.714285714285715,93.06849760000068,57.254956859597,27.461868932681917,67.22625,94,0,proposed
EXP-MOD-50N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,50,Scenario B: Moderate,300.0,9216,205.69600000000014,4.113920000000003,218.08439999999834,0,15050,0,0.0,37.19495908114836,36.77896587526067,5.942577897889791,20.674453406333978,0.0,83,"{'RELAXED': 18, 'NOMINAL': 29, 'ELEVATED': 3}",216338.33333330546,15000,15050,51584.0,1326.5315614617941,39.43920265780731,91.1216624000005,60.24131674292693,30.031290918851635,67.22625,83,0,proposed
EXP-MOD-50N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,50,Scenario B: Moderate,300.0,9816,227.81600000000006,4.556320000000001,231.618399999998,0,15050,0,0.0,35.747920644692385,36.41768094538071,1.09035814240125,13.54200326265362,0.0,90,"{'NOMINAL': 29, 'RELAXED': 16, 'ELEVATED': 5}",227659.99999997238,15000,15050,57112.0,1254.5398671096345,42.520930232558136,90.9435264000004,58.13764263419594,31.478329355307615,67.22625,90,0,proposed
EXP-MOD-50N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,50,Scenario B: Moderate,300.0,8985,195.00800000000012,3.9001600000000023,213.03219999999826,0,15050,0,0.0,39.23110885740489,38.92601784125949,6.430433169650172,18.3821035186685,0.0,100,"{'RELAXED': 21, 'ELEVATED': 3, 'NOMINAL': 26}",207284.9999999803,15000,15050,48896.0,1450.343853820598,36.72823920265781,91.74987120000064,51.76330146857088,27.995141142595113,67.22625,100,0,proposed
EXP-CHA-50N-S42-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,42,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,38.62964775645783,39.46037134756932,2.2377667630645774,18.458034898696667,0.0,126,"{'RELAXED': 17, 'NOMINAL': 28, 'ELEVATED': 5}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.02199999999989,65.10976089439171,30.497783140552144,69.12743089700997,126,0,baseline
EXP-CHA-50N-S43-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,43,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,40.95897406302496,40.240762196466605,8.950990459935298,21.853143861652086,0.0,133,"{'ELEVATED': 2, 'NOMINAL': 30, 'RELAXED': 18}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.37399999999991,61.292519258789014,28.168456833985015,69.12743089700997,133,0,baseline
EXP-CHA-50N-S44-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,44,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,34,15050,1,0.22591362126245848,39.8227403566435,39.91140131540872,-3.263318480159974,22.346864374416807,0.22591362126245848,120,"{'RELAXED': 16, 'NOMINAL': 33, 'ELEVATED': 1}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.6159999999999,56.88182648791197,29.304690540366465,69.12743089700997,120,0,baseline
EXP-CHA-50N-S45-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,45,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,38.10992465176309,38.06979952848191,2.575107118739197,18.380357916323174,0.0,125,"{'RELAXED': 18, 'NOMINAL': 28, 'ELEVATED': 4}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.33799999999991,64.03030438297324,31.01750624524688,69.12743089700997,125,0,baseline
EXP-CHA-50N-S46-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,46,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,37.8943278547555,38.05081556163755,1.6439330367766303,18.426805277178428,0.0,120,"{'NOMINAL': 28, 'RELAXED': 20, 'ELEVATED': 2}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.6919999999999,57.23757186237377,31.233103042254474,69.12743089700997,120,0,baseline
EXP-CHA-50N-S47-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,47,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,39.67543702218642,40.07588954269276,3.5297534642930515,17.784332212915288,0.0,129,"{'RELAXED': 18, 'NOMINAL': 30, 'ELEVATED': 2}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.6179999999999,58.50238875901865,29.45199387482355,69.12743089700997,129,0,baseline
EXP-CHA-50N-S48-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,48,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,4,15050,1,0.026578073089700997,41.088328163552276,41.154235068186836,-1.4753410363347044,23.078506622303514,0.026578073089700997,116,"{'RELAXED': 23, 'NOMINAL': 25, 'ELEVATED': 2}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,92.6719999999999,59.966744230871136,28.039102733457693,69.12743089700997,116,0,baseline
EXP-CHA-50N-S49-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,49,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,38.63850801583718,38.046642829586546,9.99068505805971,23.087864868754828,0.0,101,"{'RELAXED': 15, 'NOMINAL': 34, 'ELEVATED': 1}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.7579999999999,64.21691327935142,30.48892288117279,69.12743089700997,101,0,baseline
EXP-CHA-50N-S50-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,50,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,37.96659027630184,38.193254790771846,3.902602537519712,18.627493940301317,0.0,130,"{'ELEVATED': 2, 'NOMINAL': 25, 'RELAXED': 23}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,90.63399999999989,60.790556297782004,31.160840620708132,69.12743089700997,130,0,baseline
EXP-CHA-50N-S51-BASE,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",uniform,Uniform-Moderate,51,50,Scenario C: Dynamic/Challenging,300.0,15000,240.00000000000017,4.800000000000003,308.99999999999477,0,15050,0,0.0,40.40747866275023,39.74440495201682,8.796702559187452,21.16165564275047,0.0,123,"{'NOMINAL': 28, 'ELEVATED': 1, 'RELAXED': 21}",250833.3333332789,15000,15050,60200.0,1000.0,50.0,91.3659999999999,56.43650076912864,28.719952234259747,69.12743089700997,123,0,baseline
EXP-CHA-50N-S42-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,42,50,Scenario C: Dynamic/Challenging,300.0,9025,210.59200000000013,4.211840000000002,216.44579999999857,0,15050,0,0.0,38.256489707402814,39.179379803269455,0.9257009978944168,18.074470855389745,0.0,107,"{'RELAXED': 18, 'NOMINAL': 27, 'ELEVATED': 5}",217548.33333330552,15000,15050,52808.0,1305.3405315614618,39.67840531561462,91.39221680000051,65.10976089439171,30.870941189607162,69.12743089700997,107,0,proposed
EXP-CHA-50N-S43-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,43,50,Scenario C: Dynamic/Challenging,300.0,8927,193.88000000000014,3.877600000000003,211.71699999999836,0,15050,0,0.0,40.75997086863298,40.63515282633317,8.908486918824828,21.559757387328002,0.0,159,"{'ELEVATED': 1, 'RELAXED': 23, 'NOMINAL': 26}",208001.66666664436,15000,15050,48628.0,1418.1495016611295,37.011295681063125,91.76313200000061,61.292519258789014,28.367460028376996,69.12743089700997,159,0,proposed
EXP-CHA-50N-S44-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,44,50,Scenario C: Dynamic/Challenging,300.0,9240,207.95999999999995,4.159199999999999,220.02999999999804,60,15050,1,0.3986710963455149,39.51618989251879,39.38631992906073,-3.1304211558914545,22.117336418365582,0.3986710963455149,129,"{'NOMINAL': 28, 'RELAXED': 21, 'ELEVATED': 1}",211038.33333332042,15000,15050,52144.0,1403.014950166113,37.419269102990036,91.97188000000058,58.71552920616343,29.61124100449118,69.12743089700997,129,0,proposed
EXP-CHA-50N-S45-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,45,50,Scenario C: Dynamic/Challenging,300.0,9726,217.3600000000001,4.347200000000002,228.11999999999796,0,15050,0,0.0,37.820443847984286,37.31626131303309,2.6555439100465605,18.30534796185145,0.0,126,"{'RELAXED': 19, 'NOMINAL': 27, 'ELEVATED': 4}",222354.99999997736,15000,15050,54502.0,1298.687707641196,41.079734219269106,91.66152000000044,60.45360534667558,31.306987049025686,69.12743089700997,126,0,proposed
EXP-CHA-50N-S46-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,46,50,Scenario C: Dynamic/Challenging,300.0,9709,213.58400000000015,4.271680000000003,226.68659999999787,0,15050,0,0.0,37.53576918769295,37.6091353970488,1.6439330367766303,19.190058576991852,0.0,122,"{'NOMINAL': 32, 'RELAXED': 18}",222773.33333330438,15000,15050,53560.0,1292.4634551495017,41.35681063122924,92.0212536000004,57.23757186237377,31.591661709317016,69.12743089700997,122,0,proposed
EXP-CHA-50N-S47-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,47,50,Scenario C: Dynamic/Challenging,300.0,9263,206.17600000000013,4.123520000000003,219.1693999999982,0,15050,0,0.0,38.7313071797614,39.29788629460951,4.635336521487922,18.166211401890397,0.0,136,"{'NOMINAL': 31, 'RELAXED': 17, 'ELEVATED': 2}",214921.66666664867,15000,15050,51698.0,1346.7441860465117,38.93887043189369,90.97732240000055,56.611460142935385,30.39612371724857,69.12743089700997,136,0,proposed
EXP-CHA-50N-S48-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,48,50,Scenario C: Dynamic/Challenging,300.0,8659,183.97600000000014,3.679520000000003,205.94539999999853,0,15050,0,0.0,41.47306004728252,41.59012682221322,0.5500705565250925,23.424005231492327,0.0,96,"{'RELAXED': 21, 'NOMINAL': 27, 'ELEVATED': 2}",201246.66666665018,15000,15050,46136.0,1462.8970099667774,35.0578073089701,93.0842184000007,61.81992944347492,27.654370849727442,69.12743089700997,96,0,proposed
EXP-CHA-50N-S49-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,49,50,Scenario C: Dynamic/Challenging,300.0,9184,199.47200000000015,3.989440000000003,216.24679999999822,0,15050,0,0.0,38.84965050069267,38.12974581310987,9.99068505805971,22.770895433415763,0.0,91,"{'RELAXED': 21, 'NOMINAL': 28, 'ELEVATED': 1}",213631.66666663898,15000,15050,50030.0,1348.56146179402,38.735548172757476,91.12901280000051,60.23870416028189,30.277780396317304,69.12743089700997,91,0,proposed
EXP-CHA-50N-S50-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,50,50,Scenario C: Dynamic/Challenging,300.0,9467,214.16800000000015,4.283360000000003,223.52419999999813,0,15050,0,0.0,37.91374083096928,38.080323255612335,2.926311392955128,17.713662314422972,0.0,133,"{'ELEVATED': 2, 'NOMINAL': 30, 'RELAXED': 18}",221036.6666666365,15000,15050,53704.0,1302.1229235880398,40.74285714285714,90.97590320000045,59.61345175577726,31.21369006604069,69.12743089700997,133,0,proposed
EXP-CHA-50N-S51-PSM,"PSDT v1.0-sim (Temporal Closed-Loop Model, frozen for Sprint 11)",adaptive,Uniform-Moderate,51,50,Scenario C: Dynamic/Challenging,300.0,8879,187.29600000000013,3.7459200000000026,209.80539999999831,0,15050,0,0.0,40.92061448787406,40.42809856093923,8.796702559187452,21.767402468763475,0.0,111,"{'NOMINAL': 24, 'ELEVATED': 2, 'RELAXED': 24}",203679.99999998286,15000,15050,46978.0,1473.0332225913621,35.76943521594684,91.76277840000066,56.43650076912864,28.206816409135914,69.12743089700997,111,0,proposed
